preco;bairro;tipo;endereco;cidade;quartos;suites;vagas;area
80000;FRAGATA;Loja/Salao;Endereco Nao Informado;Pelotas RS;;0;0;1
1200000;CENTRO;Terreno Padrao;Dom Pedro II;Pelotas RS;;0;0;
954000;CENTRO;Predio Inteiro;Salgado Filho;Pelotas RS;;0;0;
890000;LARANJAL;Casa;;Pelotas RS;3;1;2;176
340000;Zona Norte;Apartamento;Rua Prof Dr Araujo;Pelotas RS;3;0;1;96
110000;FRAGATA;Apartamento;Rua Henrique Dias;Pelotas RS;2;0;0;47
350000;RECANTO DE PORTUGAL;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;1000
690000;AREAL;Casa;Domingos Jose de Almeida;Pelotas RS;3;1;2;221
350000;LARANJAL;Casa;R Paulo de Souza Lobo;Pelotas RS;3;0;0;130
600000;CENTRO;Casa;;Pelotas RS;3;0;2;164
75000;LARANJAL;Terreno Padrao;Rua Quarai;Pelotas RS;;0;0;
380000;Valverde;Casa;Endereco Nao Informado;Pelotas RS;3;1;2;129
300000;LARANJAL;Casa;;Pelotas RS;3;0;4;180
199000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;61
256000;CENTRO;Apartamento;Barao de Santa Tecla De;Pelotas RS;2;0;0;56
110000;LARANJAL;Terreno Padrao;;Pelotas RS;;0;0;
145000;TRES VENDAS;Apartamento;;Pelotas RS;2;0;1;43
420000;AREAL;Casa;;Pelotas RS;3;1;1;180
250685;LARANJAL;Loteamento/Condominio;Veredas Altos do Laranjal;Pelotas RS;;0;0;
79500;TRES VENDAS;Terreno Padrao;;Pelotas RS;;0;0;
150000;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;4;0;0;190
380000;FRAGATA;Casa;R 7;Pelotas RS;5;0;1;232
550000;LARANJAL;Casa Comercial;Avenida Rio Grande do Sul;Pelotas RS;;0;0;200
530000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;3;0;0;200
450000;CENTRO;Casa;Barao de Santa Tecla De;Pelotas RS;4;0;0;147
350000;CENTRO;Casa;;Pelotas RS;1;0;1;350
380000;CENTRO;Casa;;Pelotas RS;5;1;1;163
1100000;AREAL;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;5400
700000;TRES VENDAS;Casa;;Pelotas RS;3;1;3;210
280000;AREAL;Casa;;Pelotas RS;3;1;3;178
560000;CENTRO;Apartamento;Voluntarios da Patria;Pelotas RS;3;0;1;
755000;CENTRO;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;553
130000;LARANJAL;Terreno Padrao;;Pelotas RS;;0;0;300
190000;FRAGATA;Casa de Condominio;Endereco Nao Informado;Pelotas RS;2;0;1;57
215000;CENTRO;Conjunto Comercial/Sala;;Pelotas RS;;0;0;65
300000;CENTRO;Casa;;Pelotas RS;2;0;0;200
660000;CENTRO;Apartamento;Sete de Setembro;Pelotas RS;3;1;1;
400000;AREAL;Casa;Sao Francisco de Paula;Pelotas RS;4;1;2;186
480000;CENTRO;Casa;Rua Santa Cruz;Pelotas RS;3;1;1;166
790000;LARANJAL;Terreno Padrao;;Pelotas RS;;0;0;
286000;AREAL;Casa;;Pelotas RS;4;1;4;180
630000;Vila Mariana;Casa;Rio Grande do Sul;Pelotas RS;2;1;2;180
123000;AREAL;Apartamento;Presidente Juscelino Kubitschek de Oliveira;Pelotas RS;1;0;0;40
800000;CENTRO;Casa;;Pelotas RS;3;1;2;264
450000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;3;1;1;246
145000;CENTRO;Conjunto Comercial/Sala;Rua Andrade Neves;Pelotas RS;;0;0;36
138000;CENTRO;Apartamento;Rua Barao de Azevedo Machado;Pelotas RS;1;0;0;65
220000;CENTRO;Apartamento;Rua Gal Teles;Pelotas RS;1;0;0;32
270000;CENTRO;Apartamento;;Pelotas RS;3;0;1;83
65000;TRES VENDAS;Terreno Padrao;Rua Eng Ildefonso Simoes Lopes;Pelotas RS;;0;0;
195000;CENTRO;Apartamento;Avenida J.K. D Oliveira;Pelotas RS;3;0;0;60
244000;CENTRO;Apartamento;Rua Cel Alberto Rosa;Pelotas RS;2;0;0;76
155000;LARANJAL;Terreno Padrao;Rua Barra do Ribeiro;Pelotas RS;;0;0;
477000;CENTRO;Casa;Rua Goncalves Chaves;Pelotas RS;3;0;0;136
212000;TRES VENDAS;Apartamento;Lindolfo Color;Pelotas RS;1;0;1;60
450000;FRAGATA;Casa;Rua Dr Darcy Xavier;Pelotas RS;4;0;8;190
530000;CENTRO;Apartamento;;Pelotas RS;3;1;2;163
750000;LARANJAL;Casa;Proximo Supermercado Paraiso;Pelotas RS;4;2;5;280
250000;LARANJAL;Casa;Tres Passos;Pelotas RS;4;0;2;190
462000;CENTRO;Apartamento;Marcilio Dias;Pelotas RS;3;1;1;138
260000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;80
800000;AREAL;Casa;Senador Cruz Jobim;Pelotas RS;3;1;2;500
420000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;4;0;1;160
600000;CENTRO;Casa;Tres de Maio;Pelotas RS;5;1;1;210
195000;TRES VENDAS;Casa de Condominio;Rua Olegario Mariano;Pelotas RS;2;2;1;51
550000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;2;1;0;139
200000;Zona Norte;Apartamento;Proximo Colina do Sol;Pelotas RS;2;0;1;52
149000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;46
86000;LARANJAL;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;360
245000;TRES VENDAS;Casa;Passeio Dr Vital Brasil;Pelotas RS;3;0;2;143
310000;CENTRO;Apartamento;;Pelotas RS;3;0;2;95
800000;TRES VENDAS;Casa;Sao Francisco de Paula;Pelotas RS;3;1;1;244
275000;CENTRO;Apartamento;;Pelotas RS;2;0;1;74
550000;CENTRO;Apartamento;Rua Antonio dos Anjos;Pelotas RS;2;1;1;124
195000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;78
850000;CENTRO;Casa;;Pelotas RS;3;1;1;263
2500000;TRES VENDAS;Predio Inteiro;Fernando Osorio;Pelotas RS;2;0;2;760
212000;CENTRO;Apartamento;Felix da Cunha ;Pelotas RS;1;1;1;57
248000;AREAL;Terreno Padrao;;Pelotas RS;;0;0;
240000;CENTRO;Apartamento;Avenida Pres Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;0;75
159000;AREAL;Apartamento;Barao Cotegipe De;Pelotas RS;2;0;1;40
212000;TRES VENDAS;Casa;;Pelotas RS;3;0;1;74
1270000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;4;1;0;800
277000;CENTRO;Casa;Doutor Cassiano;Pelotas RS;2;0;2;180
200000;TRES VENDAS;Terreno Padrao;Rodovia Br 116;Pelotas RS;;0;0;768
256000;RECANTO DE PORTUGAL;Loteamento/Condominio;Endereco Nao Informado;Pelotas RS;;0;0;476
65000;LARANJAL;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;215
1500000;CENTRO;Casa;Rua Goncalves Chaves;Pelotas RS;7;1;0;247
110000;LARANJAL;Terreno Padrao;Rua Sao Joao da Madeira;Pelotas RS;;0;0;300
130000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;42
340000;TRES VENDAS;Casa;;Pelotas RS;3;1;2;90
260000;Zona Norte;Apartamento;Rua Santos Dumont;Pelotas RS;3;1;0;70
150000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;1;0;0;54
251220;CENTRO;Apartamento;Rua Alm Barroso;Pelotas RS;1;0;0;40
115000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;40
890000;LARANJAL;Casa de Condominio;;Pelotas RS;3;1;2;176
220000;TRES VENDAS;Casa;Rua Olegario Mariano;Pelotas RS;3;0;1;50
550000;CENTRO;Apartamento;;Pelotas RS;3;1;1;191
126500;CENTRO;Apartamento;Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;1;
170000;CENTRO;Casa;Mario Meneghetti;Pelotas RS;2;1;1;150
1690000;TRES VENDAS;Galpao/Deposito/Armazem;Proximo Br 116;Pelotas RS;;0;0;744
160000;FRAGATA;Apartamento;Rua Evaristo da Veiga;Pelotas RS;1;0;0;51
160000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;55
310000;CENTRO;Apartamento;Avenida Fernando Osorio;Pelotas RS;3;0;2;118
371000;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;2;1;0;120
750000;CENTRO;Apartamento;Rua 15 de Novembro;Pelotas RS;4;2;1;151
1350000;AREAL;Casa;Barros Cassal;Pelotas RS;3;2;5;301
870000;CENTRO;Casa;Rua Tiradentes;Pelotas RS;3;0;0;630
160000;TRES VENDAS;Apartamento;Rua Nilo Pecanha;Pelotas RS;1;0;1;44
175000;TRES VENDAS;Casa;R Vitor Francisco Ney;Pelotas RS;3;0;2;104
320000;AREAL;Terreno Padrao;Avenida Sao Francisco de Paula;Pelotas RS;;0;0;
235000;CENTRO;Apartamento;Alvaro Chaves;Pelotas RS;2;0;1;
140000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;1;0;1;35
299000;CENTRO;Casa;Proximo Beneficencia;Pelotas RS;2;0;1;187
390000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;132
710000;CENTRO;Apartamento;Rua Cel Alberto Rosa;Pelotas RS;3;1;1;98
300000;Santa Terezinha;Casa;Sao Pedro;Pelotas RS;2;1;0;210
450000;LARANJAL;Casa;Endereco Nao Informado;Pelotas RS;3;0;2;200
65000;TRES VENDAS;Loteamento/Condominio;Endereco Nao Informado;Pelotas RS;;0;0;189
585000;CENTRO;Casa;Goncalves Chaves;Pelotas RS;5;0;1;100
1100000;CENTRO;Casa;;Pelotas RS;5;3;2;600
170000;CENTRO;Apartamento;;Pelotas RS;1;0;0;50
750000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;3;0;3;171
750000;CENTRO;Loja/Salao;;Pelotas RS;;0;0;200
480000;AREAL;Casa;R Humberto Lopes de Oliveira;Pelotas RS;3;1;2;225
185000;TRES VENDAS;Casa de Condominio;Endereco Nao Informado;Pelotas RS;2;0;1;55
300000;CENTRO;Casa;Rua Joao Manoel;Pelotas RS;3;0;1;270
690000;Zona Norte;Apartamento;Proximo Dom Joaquim;Pelotas RS;3;1;1;124
162459;LARANJAL;Loteamento/Condominio;Alphaville;Pelotas RS;;0;0;
500000;CENTRO;Casa;;Pelotas RS;3;1;2;200
320000;FRAGATA;Casa;Tres Residencial Paineiras;Pelotas RS;3;1;0;220
234000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;48
320000;LARANJAL;Casa;;Pelotas RS;3;0;3;242
230000;CENTRO;Apartamento;Rua 7 de Setembro;Pelotas RS;2;0;0;77
300000;AREAL;Casa;Avenida Domingos de Almeida;Pelotas RS;4;1;1;136
150000;Cruzeiro;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;240
550000;Zona Norte;Apartamento;Avenida Juscelino K Oliveira;Pelotas RS;3;1;2;240
218000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;50
145000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;47
100000;LARANJAL;Terreno Padrao;Avenida Minas Gerais;Pelotas RS;;0;0;
279000;TRES VENDAS;Casa de Condominio;;Pelotas RS;3;1;1;85
320000;LARANJAL;Casa;Rua Sao Jose do Norte;Pelotas RS;3;1;1;100
180000;LARANJAL;Terreno Padrao;Avenida Adolfo Fetter;Pelotas RS;;0;0;
149000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;43
800000;LARANJAL;Casa de Condominio;Endereco Nao Informado;Pelotas RS;3;1;0;234
450000;AREAL;Casa;Rua Dr Benjamin Gastal;Pelotas RS;3;0;2;230
320000;CENTRO;Apartamento;Rua Mal Deodoro;Pelotas RS;3;1;1;120
205000;TRES VENDAS;Casa;;Pelotas RS;2;0;0;63
153000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;48
249000;CENTRO;Apartamento;Rua Alm Barroso;Pelotas RS;1;0;0;41
96000;FRAGATA;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;300
245000;CENTRO;Apartamento;;Pelotas RS;2;0;1;66
390000;CENTRO;Casa;Rafael Pinto Bandeira;Pelotas RS;3;0;1;225
350000;LARANJAL;Casa;Avenida Rio Grande do Sul;Pelotas RS;3;0;2;150
250000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;3;0;0;70
373000;TRES VENDAS;Predio Inteiro;Pedro Moacyr;Pelotas RS;;0;2;300
168797;LARANJAL;Loteamento/Condominio;Alphaville;Pelotas RS;;0;0;
340000;CENTRO;Apartamento;Edmundo Berchon;Pelotas RS;2;0;1;96
95040;Simoes Lopes;Terreno Padrao;Av. Frederico Bastos;Pelotas RS;;0;0;
425000;Zona Norte;Apartamento;Proximo Dom Joaquim;Pelotas RS;3;1;1;150
174106;LARANJAL;Loteamento/Condominio;Alphaville;Pelotas RS;;0;0;
1500000;RECANTO DE PORTUGAL;Casa;Cidade de Aveiro;Pelotas RS;6;2;4;600
590000;LARANJAL;Terreno Padrao;Avenida Adolfo Fetter;Pelotas RS;;0;0;
500000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;3;1;1;103
125000;AREAL;Apartamento;Avenida Pres Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;1;48
330676;LARANJAL;Loteamento/Condominio;Veredas Altos do Laranjal;Pelotas RS;;0;0;
222000;CENTRO;Apartamento;Rua Gomes Carneiro;Pelotas RS;1;0;1;49
150000;AREAL;Apartamento;Avenida Domingos de Almeida;Pelotas RS;2;0;1;41
128000;PORTO;Apartamento;Presidente Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;1;43
108000;FRAGATA;Apartamento;Rua Henrique Dias;Pelotas RS;2;0;1;47
650000;AREAL;Casa;;Pelotas RS;3;1;4;250
380000;TRES VENDAS;Apartamento;Avenida Dom Joaquim;Pelotas RS;3;0;1;134
150000;Cohabpel;Apartamento;Rua Barao de Santa Tecla;Pelotas RS;2;0;0;50
690000;CENTRO;Casa;Rua Andrade Neves;Pelotas RS;3;0;1;292
600000;FRAGATA;Chacara;;Pelotas RS;3;0;1;200
320000;AREAL;Casa;;Pelotas RS;3;1;2;188
265000;FRAGATA;Casa;Endereco Nao Informado;Pelotas RS;2;0;1;63
400000;FRAGATA;Casa;;Pelotas RS;2;0;5;200
300000;CENTRO;Apartamento;;Pelotas RS;3;1;0;130
545000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;3;1;2;123
225000;CENTRO;Apartamento;Rua Anchieta;Pelotas RS;3;0;1;64
234000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;48
400000;CENTRO;Apartamento;;Pelotas RS;2;0;0;70
850000;LARANJAL;Casa;Endereco Nao Informado;Pelotas RS;3;1;2;370
505000;INDETERMINADO;Apartamento;Rua Emilio Jorge dos Reis;Pelotas RS;3;1;2;118
75000;TRES VENDAS;Loteamento/Condominio;Endereco Nao Informado;Pelotas RS;;0;0;175
320000;AREAL;Apartamento;Doutor Vitor Russomano;Pelotas RS;2;1;0;74
300000;LARANJAL;Casa;Montenegro;Pelotas RS;2;0;4;212
197000;CENTRO;Apartamento;Rua Gomes Carneiro;Pelotas RS;1;0;0;49
170000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;65
170000;CENTRO;Apartamento;Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;0;66
398000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;3;0;3;240
265000;AREAL;Apartamento;Avenida Pres Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;1;48
128000;LARANJAL;Casa;Rua Panambi;Pelotas RS;2;0;1;70
700000;TRES VENDAS;Galpao/Deposito/Armazem;Proximo Renault;Pelotas RS;;0;6;215
575000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;3;1;2;202
202500;CENTRO;Apartamento;Rua 7 de Setembro;Pelotas RS;1;0;1;60
160000;LARANJAL;Terreno Padrao;;Pelotas RS;;0;0;
240000;AREAL;Apartamento;;Pelotas RS;2;0;1;60
265000;CENTRO;Casa;Padre Anchieta;Pelotas RS;2;0;2;140
190000;RECANTO DE PORTUGAL;Loteamento/Condominio;Endereco Nao Informado;Pelotas RS;;0;0;361
320000;PORTO;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;90
393000;CENTRO;Apartamento;;Pelotas RS;3;1;1;90
170000;Barro Duro;Casa;Ceara;Pelotas RS;2;1;4;76
296500;PORTO;Apartamento;;Pelotas RS;3;0;1;115
295000;CENTRO;Casa;;Pelotas RS;2;0;1;167
900000;RECANTO DE PORTUGAL;Casa;Rua Cidade do Porto;Pelotas RS;5;2;4;1000
380000;CENTRO;Apartamento;Avenida Pres Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;1;160
1080000;LARANJAL;Casa;Triunfo;Pelotas RS;3;2;4;290
600000;CENTRO;Casa;Rua Felix da Cunha;Pelotas RS;3;1;0;70
200000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;1;1;0;94
266000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;2;0;1;136
68000;TRES VENDAS;Terreno Padrao;Bairro Liberdade;Pelotas RS;;0;0;
159000;LARANJAL;Terreno Padrao;Rua Barra do Ribeiro;Pelotas RS;;0;0;
1166000;AREAL;Casa;;Pelotas RS;4;1;3;283
260000;CENTRO;Apartamento;;Pelotas RS;3;0;1;106
159000;INDETERMINADO;Casa;Barao Itamaraca De;Pelotas RS;2;0;2;119
490000;TRES VENDAS;Apartamento;Endereco Nao Informado;Pelotas RS;2;1;1;94
80000;TRES VENDAS;Terreno Padrao;Rua Eng Ildefonso Simoes Lopes;Pelotas RS;;0;0;175
530000;CENTRO;Apartamento;Marechal Deodoro;Pelotas RS;4;1;3;161
149000;CENTRO;Apartamento;;Pelotas RS;1;0;0;48
265000;TRES VENDAS;Casa;Engenheiro Ildefonso Simoes Lopes;Pelotas RS;3;1;2;100
690000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;3;0;1;250
220000;Jardim das Tradicoes;Casa;;Pelotas RS;3;0;1;90
200000;LARANJAL;Terreno Padrao;Avenida Adolfo Fetter;Pelotas RS;;0;0;
185000;TRES VENDAS;Terreno Padrao;;Pelotas RS;;0;0;
300000;FRAGATA;Casa;Rua Henrique Dias;Pelotas RS;3;0;0;300
660000;CENTRO;Apartamento;Rua 7 de Setembro;Pelotas RS;3;0;1;200
245000;CENTRO;Apartamento;Rua Alvaro Chaves;Pelotas RS;2;0;0;50
750000;CENTRO;Casa;Santa Cruz;Pelotas RS;3;1;1;400
130000;TRES VENDAS;Apartamento;Rua Joao Jacob Bainy;Pelotas RS;2;0;1;47
100000;CENTRO;Terreno Padrao;;Pelotas RS;;0;0;
285000;LARANJAL;Casa;Avenida Sen Joaquim Augusto de Assumpcao;Pelotas RS;3;1;1;209
170000;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;1;0;1;50
477000;TRES VENDAS;Casa;Rua Sao Paulo;Pelotas RS;5;0;3;320
192800;AREAL;Casa;Endereco Nao Informado;Pelotas RS;1;0;1;52
655000;Zona Norte;Apartamento;Avenida Pres Juscelino Kubitschek de Oliveira;Pelotas RS;3;1;2;111
690000;FRAGATA;Casa;Endereco Nao Informado;Pelotas RS;2;0;1;171
310000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;3;0;1;89
795000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;1;2;172
827000;CENTRO;Casa;Andrade Neves;Pelotas RS;3;2;1;
400000;CENTRO;Terreno Padrao;;Pelotas RS;;0;0;
320000;CENTRO;Apartamento;Doutor Miguel Barcellos;Pelotas RS;3;1;1;116
170000;CENTRO;Conjunto Comercial/Sala;Endereco Nao Informado;Pelotas RS;;0;0;36
480000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;3;0;0;130
848000;CENTRO;Casa;;Pelotas RS;4;0;2;142
240000;CENTRO;Casa;Barao da Conceicao;Pelotas RS;3;0;0;
318000;CENTRO;Apartamento;Proximo Brigada Militar;Pelotas RS;3;0;1;124
450000;CENTRO;Casa;;Pelotas RS;3;0;0;325
310000;CENTRO;Apartamento;;Pelotas RS;3;0;1;80
690000;AREAL;Casa;Domingos Jose de Almeida;Pelotas RS;3;1;3;225
295000;AREAL;Casa;;Pelotas RS;3;1;1;194
600000;AREAL;Casa;;Pelotas RS;3;1;2;248
210000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;1;0;0;40
340000;Zona Norte;Loteamento/Condominio;Loteamento Imigrantes;Pelotas RS;;0;0;
1900000;CENTRO;Predio Inteiro;;Pelotas RS;;0;5;1311
159000;TRES VENDAS;Casa;;Pelotas RS;2;0;2;48
280000;CENTRO;Apartamento;Avenida Fernando Osorio;Pelotas RS;3;0;2;110
500000;CENTRO;Casa;;Pelotas RS;4;0;3;207
1250000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;4;1;2;236
200000;RECANTO DE PORTUGAL;Terreno Padrao;;Pelotas RS;;0;0;
415000;CENTRO;Apartamento;;Pelotas RS;3;0;1;170
680000;CENTRO;Predio Inteiro;;Pelotas RS;;0;0;125
150000;CENTRO;Apartamento;;Pelotas RS;2;0;0;50
540000;CENTRO;Apartamento;Proximo Restaurante Dgustus;Pelotas RS;3;1;3;145
35000;CENTRO;Conjunto Comercial/Sala;Rua Gal Argolo;Pelotas RS;;0;0;
345000;CENTRO;Loja/Salao;Rua Goncalves Chaves;Pelotas RS;;0;0;
480000;LARANJAL;Casa;Endereco Nao Informado;Pelotas RS;4;0;4;264
288000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;70
1166000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;3;1;3;283
350000;Cascata;Chacara;Br;Pelotas RS;2;0;0;2
490000;CENTRO;Casa;;Pelotas RS;3;2;0;270
382000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;3;0;1;124
750000;RECANTO DE PORTUGAL;Casa;Endereco Nao Informado;Pelotas RS;4;4;3;800
200000;PORTO;Quitinete;Uruguay;Pelotas RS;;0;0;48
191000;CENTRO;Apartamento;Saldanha Marinho;Pelotas RS;2;0;0;57
470000;TRES VENDAS;Casa;;Pelotas RS;4;1;1;190
260000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;2;0;2;75
580000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;2;0;2;202
135000;CENTRO;Casa;;Pelotas RS;1;0;0;168
310000;CENTRO;Casa;;Pelotas RS;4;0;0;122
159000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;48
320000;TRES VENDAS;Casa;;Pelotas RS;2;0;1;80
795000;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;3;1;4;220
809000;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;3;1;2;202
270000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;70
900000;FRAGATA;Terreno Padrao;Avenida Duque de Caxias;Pelotas RS;;0;0;
320000;LARANJAL;Casa;Proxima Supermercado Paraiso ;Pelotas RS;3;1;2;85
210000;AREAL;Casa;Rua Pracinha Hortencio Rosa;Pelotas RS;1;0;2;150
190000;CENTRO;Apartamento;Marcilio Dias;Pelotas RS;2;0;0;59
600000;CENTRO;Casa;;Pelotas RS;3;0;1;115
400000;PORTO;Casa;Uruguay;Pelotas RS;2;0;1;90
350000;LARANJAL;Casa;;Pelotas RS;2;0;2;118
550000;INDETERMINADO;Casa;Visconde Abaete De;Pelotas RS;4;2;3;212
477000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;4;1;8;200
370000;CENTRO;Casa;;Pelotas RS;4;0;1;200
420000;PORTO;Casa;;Pelotas RS;3;1;1;146
315000;CENTRO;Apartamento;Rua Gal Argolo;Pelotas RS;3;0;1;105
530000;CENTRO;Apartamento;Rua Gal Argolo;Pelotas RS;3;1;1;195
580000;CENTRO;Apartamento;;Pelotas RS;3;1;1;173
190000;TRES VENDAS;Casa de Condominio;Rua Olegario Mariano;Pelotas RS;2;2;1;60
275000;AREAL;Casa;Praca Liberdade,Da;Pelotas RS;2;1;2;69
220000;CENTRO;Apartamento;Avenida Juscelino Kubitschek Oliveira;Pelotas RS;2;0;1;70
500000;CENTRO;Apartamento;;Pelotas RS;3;1;1;130
530000;CENTRO;Apartamento;;Pelotas RS;3;0;0;126
425000;CENTRO;Apartamento;Rua Andrade Neves;Pelotas RS;3;1;1;149
220000;CENTRO;Casa;Xavier Ferreira;Pelotas RS;2;0;0;100
205000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;48
700000;AREAL;Casa;;Pelotas RS;4;2;4;306
636000;CENTRO;Apartamento;;Pelotas RS;3;1;1;130
149000;TRES VENDAS;Apartamento;Fernando Osorio;Pelotas RS;1;0;1;60
238533;CENTRO;Apartamento;Rua Alm Barroso;Pelotas RS;1;0;0;40
850000;CENTRO;Apartamento;Rua Anchieta;Pelotas RS;3;2;2;217
155000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;1;0;0;36
145000;LARANJAL;Terreno Padrao;;Pelotas RS;;0;0;
636000;CENTRO;Apartamento;General Osorio;Pelotas RS;3;1;3;
159000;TRES VENDAS;Apartamento;Avenida Sen Salgado Filho;Pelotas RS;2;0;1;48
170000;FRAGATA;Casa;Rua Dr Joao Jacinto de Mendonca;Pelotas RS;2;0;2;70
450000;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;3;1;1;212
250000;Zona Norte;Casa;Proximo Ao Cafe 35;Pelotas RS;3;1;2;61
365000;CENTRO;Apartamento;;Pelotas RS;2;1;1;80
400000;CENTRO;Apartamento;;Pelotas RS;2;1;1;119
400000;INDETERMINADO;Casa;Marques Marica De;Pelotas RS;3;1;1;168
172000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;3;0;1;66
350000;FRAGATA;Casa;;Pelotas RS;3;0;1;150
900000;Distrito Industrial;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;34000
197000;CENTRO;Apartamento;Rua Gomes Carneiro;Pelotas RS;1;0;1;49
290000;CENTRO;Apartamento;;Pelotas RS;2;0;1;96
1100000;Zona Norte;Apartamento;;Pelotas RS;3;1;2;170
850000;LARANJAL;Casa;Angelino Pierobom Sobrinho;Pelotas RS;4;1;2;430
145000;Cruzeiro;Apartamento;Proximo Forum;Pelotas RS;2;0;1;42
296000;LARANJAL;Casa;;Pelotas RS;4;1;3;150
300000;LARANJAL;Casa;;Pelotas RS;3;1;2;92
150000;CENTRO;Quitinete;Rua Anchieta;Pelotas RS;1;0;0;34
280000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;179
130000;CENTRO;Apartamento;Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;0;42
220000;CENTRO;Apartamento;Rua Maestro Mendanha;Pelotas RS;2;0;1;67
950000;FRAGATA;Predio Inteiro;;Pelotas RS;;0;5;650
297000;CENTRO;Casa;Major Cicero;Pelotas RS;1;0;0;
280000;AREAL;Apartamento;Avenida Ferreira Viana;Pelotas RS;2;0;0;82
424000;RECANTO DE PORTUGAL;Casa;Rua Cidade de Barcelos;Pelotas RS;3;1;2;120
160000;CENTRO;Casa;Rua Jose do Patrocinio;Pelotas RS;2;0;0;80
212000;FRAGATA;Casa;;Pelotas RS;3;0;2;110
115000;CENTRO;Conjunto Comercial/Sala;Rua Goncalves Chaves;Pelotas RS;;0;0;30
