preco;bairro;tipo;endereco;cidade;quartos;suites;vagas;area
250000;AREAL;Casa;Corredor Obelisco,Do;Pelotas RS;3;0;1;160
340000;FRAGATA;Casa;Endereco Nao Informado;Pelotas RS;3;0;0;150
640000;CENTRO;Loja/Salao;General Neto;Pelotas RS;;0;0;
480000;LARANJAL;Casa;Endereco Nao Informado;Pelotas RS;3;1;1;115
690000;AREAL;Casa;Domingos Jose de Almeida;Pelotas RS;3;1;2;221
480000;TRES VENDAS;Casa;;Pelotas RS;5;0;4;300
360000;CENTRO;Predio Inteiro;Rua Goncalves Chaves;Pelotas RS;;0;0;132
740000;TRES VENDAS;Apartamento;Senador Carlos Barbosa;Pelotas RS;3;1;2;94
260000;LARANJAL;Terreno Padrao;Rua Vila Real;Pelotas RS;;0;0;1000
130000;LARANJAL;Terreno Padrao;;Pelotas RS;;0;0;
250000;CENTRO;Predio Inteiro;Dom Pedro II;Pelotas RS;3;0;0;100
225000;TRES VENDAS;Casa;Rua Olegario Mariano;Pelotas RS;3;0;1;55
780000;TRES VENDAS;Casa;Otto Pommerening;Pelotas RS;4;0;3;240
235000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;58
1100000;CENTRO;Predio Inteiro;Felix Xavier da Cunha;Pelotas RS;;4;1;352
580000;CENTRO;Casa;General Osorio;Pelotas RS;2;0;0;100
275000;LARANJAL;Casa;Valverde;Pelotas RS;3;0;5;130
530000;CENTRO;Casa;Padre Felicio;Pelotas RS;3;0;1;
140000;LARANJAL;Terreno Padrao;Villa Judith;Pelotas RS;;0;0;
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
530000;AREAL;Casa;;Pelotas RS;3;1;2;151
980000;CENTRO;Casa;;Pelotas RS;5;1;2;380
175000;TRES VENDAS;Apartamento;;Pelotas RS;2;0;2;45
66000;CENTRO;Terreno Padrao;Barao de Santa Tecla;Pelotas RS;;0;0;
400000;CENTRO;Casa;Rua Alvaro Chaves;Pelotas RS;5;2;1;179
197000;CENTRO;Apartamento;Rua Gomes Carneiro;Pelotas RS;1;1;0;49
315000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;92
27000;Santa Terezinha;Box/Garagem;Endereco Nao Informado;Pelotas RS;;0;1;12
550000;CENTRO;Apartamento;;Pelotas RS;3;1;1;180
61000;CENTRO;Casa;Raul Correa;Pelotas RS;1;0;0;57
800000;INDETERMINADO;Casa;Rua Profa Vanda da Silva Chagas;Pelotas RS;4;1;3;210
848000;CENTRO;Casa;;Pelotas RS;4;0;2;142
269803;AREAL;Apartamento;Avenida Ferreira Viana;Pelotas RS;3;1;2;70
485000;Santa Terezinha;Casa;Endereco Nao Informado;Pelotas RS;5;1;2;200
580000;CENTRO;Casa;Santos Dumont;Pelotas RS;4;1;1;159
120000;FRAGATA;Apartamento;Rua Henrique Dias;Pelotas RS;2;0;0;47
400000;TRES VENDAS;Casa;Barao Jarau De;Pelotas RS;2;0;3;70
320000;PORTO;Casa;Rua Garibaldi;Pelotas RS;4;0;1;170
442000;TRES VENDAS;Casa;Republica do Libano;Pelotas RS;3;1;0;88
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
650000;CENTRO;Apartamento;Andrade Neves;Pelotas RS;4;1;3;
560000;AREAL;Apartamento;Rua Felipe dos Santos;Pelotas RS;3;1;2;140
275000;AREAL;Apartamento;Avenida Ferreira Viana;Pelotas RS;2;0;0;69
1100000;AREAL;Predio Inteiro;Avenida Domingos de Almeida;Pelotas RS;2;1;2;1000
90000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;40
159000;TRES VENDAS;Apartamento;Endereco Nao Informado;Pelotas RS;3;0;1;50
128000;FRAGATA;Apartamento;Iara Silva;Pelotas RS;2;0;0;72
954000;CENTRO;Casa Comercial;Tiradentes;Pelotas RS;;0;3;
180000;CENTRO;Apartamento;Presidente Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;0;42
850000;LARANJAL;Casa;;Pelotas RS;4;1;2;235
850000;Zona Norte;Casa;Proximo Dom Joaquim;Pelotas RS;3;1;2;220
175000;AREAL;Apartamento;Avenida Pres Juscelino Kubitschek de Oliveira;Pelotas RS;1;0;1;45
890000;FRAGATA;Casa;Rua Octavio Peixoto;Pelotas RS;4;1;5;240
350000;CENTRO;Apartamento;;Pelotas RS;3;0;0;120
511000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;3;0;1;140
492000;AREAL;Apartamento;Avenida Pres Juscelino Kubitschek de Oliveira;Pelotas RS;3;1;2;123
1180000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;5;1;1;500
390000;AREAL;Terreno Padrao;Proximo Ginasio do Areal;Pelotas RS;;0;0;
500000;CENTRO;Casa;Frederico Trebbi;Pelotas RS;3;1;3;
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
165000;AREAL;Apartamento;Blau Nunes;Pelotas RS;2;0;1;48
208000;LARANJAL;Terreno Padrao;Avenida Adolfo Fetter;Pelotas RS;;0;0;
790000;LARANJAL;Terreno Padrao;;Pelotas RS;;0;0;
110000;LARANJAL;Terreno Padrao;Avenida Adolfo Fetter;Pelotas RS;;0;0;
130000;AREAL;Casa;R 1;Pelotas RS;3;0;5;390
230000;LARANJAL;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;506
330000;AREAL;Terreno Padrao;Avenida Sao Francisco de Paula;Pelotas RS;;0;0;400
500000;TRES VENDAS;Casa;Assis Brasil;Pelotas RS;3;1;3;215
438980;AREAL;Loteamento/Condominio;Lagos de Sao Goncalo;Pelotas RS;;0;0;
72021;CENTRO;Terreno Padrao;Avenida Fernando Osorio;Pelotas RS;;0;0;
680000;Zona Norte;Casa;Rua Luis de Camoes;Pelotas RS;3;1;0;220
350000;LARANJAL;Terreno Padrao;Sao Gabriel;Pelotas RS;2;0;3;
295000;CENTRO;Casa;Bento Martins;Pelotas RS;2;0;1;
10000000;FRAGATA;Predio Inteiro;Giuseppe Mattea;Pelotas RS;;0;0;40
398000;CENTRO;Apartamento;Rua Gal Osorio;Pelotas RS;3;0;1;175
100000;FRAGATA;Casa;Endereco Nao Informado;Pelotas RS;1;0;0;35
550000;CENTRO;Apartamento;;Pelotas RS;2;1;1;155
689000;AREAL;Predio Inteiro;;Pelotas RS;;0;5;256
530000;CENTRO;Apartamento;;Pelotas RS;4;0;0;125
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
400000;AREAL;Casa;Rua Itatiaya Itagiba Telles;Pelotas RS;3;1;2;300
614717;Zona Norte;Conjunto Comercial/Sala;Dom Joaquim;Pelotas RS;;0;0;74
307000;FRAGATA;Casa;Proximo Supermercado Paraiso;Pelotas RS;3;0;4;139
300000;CENTRO;Apartamento;Presidente Juscelino Kubitschek de Oliveira;Pelotas RS;3;1;1;62
197000;CENTRO;Apartamento;Rua Gomes Carneiro;Pelotas RS;1;0;0;49
289000;CENTRO;Quitinete;Rua Dom Pedro II;Pelotas RS;1;0;1;48
320000;CENTRO;Apartamento;;Pelotas RS;3;1;1;135
750000;CENTRO;Casa;Santa Cruz;Pelotas RS;3;1;1;400
850000;RECANTO DE PORTUGAL;Casa;Endereco Nao Informado;Pelotas RS;3;1;4;294
300000;RECANTO DE PORTUGAL;Loteamento/Condominio;Endereco Nao Informado;Pelotas RS;;0;0;449
180000;CENTRO;Apartamento;;Pelotas RS;1;0;0;56
490000;RECANTO DE PORTUGAL;Casa;Proxima;Pelotas RS;3;1;1;176
1200000;CENTRO;Casa Comercial;;Pelotas RS;;0;0;352
159000;FRAGATA;Apartamento;;Pelotas RS;3;0;2;98
520000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;3;1;2;192
208000;PORTO;Casa;Rua Paulo Guilayn;Pelotas RS;3;0;2;286
870000;CENTRO;Casa;Rua Tiradentes;Pelotas RS;3;0;0;630
250000;AREAL;Casa;;Pelotas RS;3;0;1;100
393000;CENTRO;Apartamento;;Pelotas RS;3;1;1;90
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
220000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;45
1200000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;3;1;1;323
260000;CENTRO;Apartamento;Rua Anchieta;Pelotas RS;3;0;1;83
165000;CENTRO;Apartamento;Rua Dr Jose Brusque;Pelotas RS;1;0;1;60
950000;CENTRO;Apartamento;Rua Goncalves Chaves;Pelotas RS;3;2;1;294
350000;RECANTO DE PORTUGAL;Casa;Endereco Nao Informado;Pelotas RS;3;1;2;182
590000;CENTRO;Apartamento;;Pelotas RS;3;0;3;200
890000;CENTRO;Casa Comercial;Andrade Neves;Pelotas RS;;0;5;
500000;CENTRO;Loja/Salao;Rua Gal Argolo;Pelotas RS;;0;0;
350000;AREAL;Casa;Domingos Jose de Almeida;Pelotas RS;3;0;2;180
140000;TRES VENDAS;Apartamento;Joao Jacob Bainy;Pelotas RS;2;0;0;47
390000;CENTRO;Casa;;Pelotas RS;2;0;1;190
1300000;CENTRO;Terreno Padrao;Rua Lobo da Costa;Pelotas RS;;0;0;317
320000;CENTRO;Apartamento;Rua 7 de Setembro;Pelotas RS;3;0;1;112
120000;FRAGATA;Apartamento;Henrique Dias;Pelotas RS;2;0;1;42
80000;CENTRO;Casa;Tiradentes;Pelotas RS;1;0;0;
441725;AREAL;Apartamento;;Pelotas RS;3;1;2;108
150000;TRES VENDAS;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;140
450000;CENTRO;Apartamento;Rua 15 de Novembro;Pelotas RS;2;0;1;109
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
450000;CENTRO;Apartamento;Santa Cruz;Pelotas RS;2;1;1;
170000;FRAGATA;Apartamento;Avenida Duque de Caxias;Pelotas RS;1;0;0;58
275000;CENTRO;Apartamento;Almirante Barroso;Pelotas RS;3;0;0;85
700000;CENTRO;Casa;;Pelotas RS;3;0;1;190
250000;CENTRO;Apartamento;;Pelotas RS;1;0;1;48
650000;LARANJAL;Casa;Marau;Pelotas RS;4;0;2;300
280000;LARANJAL;Terreno Padrao;Adolfo Fetter;Pelotas RS;;0;0;
212000;PORTO;Apartamento;Uruguay;Pelotas RS;1;0;0;58
305954;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;94
175000;AREAL;Apartamento;Doutor Claudio Manoel da Costa;Pelotas RS;2;0;1;70
290000;CENTRO;Apartamento;;Pelotas RS;3;0;1;70
212000;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;3;0;2;170
850000;CENTRO;Casa;Santa Tecla;Pelotas RS;5;0;3;
159000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;48
297000;CENTRO;Casa Comercial;Endereco Nao Informado;Pelotas RS;2;0;0;150
265000;TRES VENDAS;Casa;Engenheiro Ildefonso Simoes Lopes;Pelotas RS;3;1;2;100
690000;Parque Tenis;Casa;;Pelotas RS;4;2;2;400
749000;INDETERMINADO;Casa;;Pelotas RS;3;1;2;290
370000;CENTRO;Apartamento;;Pelotas RS;3;1;1;139
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
310000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;1;0;0;160
520000;CENTRO;Apartamento;Marechal Deodoro;Pelotas RS;3;1;2;
212700;PORTO;Casa;;Pelotas RS;3;0;0;130
809000;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;3;1;2;202
2100000;CENTRO;Casa;Rua Goncalves Chaves;Pelotas RS;4;2;4;670
1060000;FRAGATA;Predio Inteiro;Duque Caxias De;Pelotas RS;1;1;0;490
424000;LARANJAL;Casa;Rua Jaguarao;Pelotas RS;2;1;4;90
133000;FRAGATA;Apartamento;Iara Silva;Pelotas RS;2;0;0;70
198000;TRES VENDAS;Apartamento;;Pelotas RS;2;0;1;65
360000;TRES VENDAS;Conjunto Comercial/Sala;;Pelotas RS;;0;0;53
713000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;2;1;2;200
350000;AREAL;Casa;R Advogado Alcindo Simoes;Pelotas RS;3;0;3;150
260000;CENTRO;Apartamento;Uruguai;Pelotas RS;3;1;1;95
635000;FRAGATA;Casa;;Pelotas RS;4;0;4;250
205000;FRAGATA;Apartamento;Avenida Duque de Caxias;Pelotas RS;2;0;0;65
245000;LARANJAL;Casa;Endereco Nao Informado;Pelotas RS;2;1;1;71
280000;AREAL;Loteamento/Condominio;Lagos de Sao Goncalo;Pelotas RS;;0;0;
290000;CENTRO;Apartamento;;Pelotas RS;2;0;1;80
380000;LARANJAL;Casa;R Paulo de Souza Lobo;Pelotas RS;3;1;0;280
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
251220;CENTRO;Apartamento;Rua Alm Barroso;Pelotas RS;1;0;0;40
424000;CENTRO;Casa;;Pelotas RS;2;0;0;71
848000;Barro Duro;Casa;Guanabara;Pelotas RS;4;1;3;268
225000;FRAGATA;Casa;;Pelotas RS;5;0;2;252
320000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;33
297000;CENTRO;Apartamento;Felix da Cunha;Pelotas RS;3;1;0;
400000;CENTRO;Casa;Rua Mal Deodoro;Pelotas RS;3;0;0;212
165000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;1;0;0;35
159000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;47
180000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;1;0;0;40
795000;FRAGATA;Casa;Rua Dr Jose Alvares de Souza Soares Sobrinho;Pelotas RS;5;0;2;300
70000;Barro Duro;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;213
220000;LARANJAL;Terreno Padrao;Adolfo Fetter;Pelotas RS;;0;0;
296500;PORTO;Apartamento;;Pelotas RS;3;0;1;115
2900000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;3;0;0;200
2100000;CENTRO;Casa Comercial;Rua Goncalves Chaves;Pelotas RS;4;2;4;
170000;AREAL;Casa;;Pelotas RS;2;0;1;85
200000;TRES VENDAS;Casa de Condominio;Endereco Nao Informado;Pelotas RS;3;0;1;43
800000;CENTRO;Predio Inteiro;Endereco Nao Informado;Pelotas RS;;0;0;146
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
600000;CENTRO;Conjunto Comercial/Sala;;Pelotas RS;;0;0;90
239000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;3;0;0;67
480000;CENTRO;Casa;Rua Santa Cruz;Pelotas RS;3;1;1;166
250000;TRES VENDAS;Terreno Padrao;Quatro;Pelotas RS;;0;0;250
118000;CENTRO;Apartamento;;Pelotas RS;1;0;0;31
160000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;45
318000;AREAL;Casa;;Pelotas RS;3;3;1;120
200000;CENTRO;Apartamento;Rua Goncalves Chaves;Pelotas RS;1;0;0;76
900000;INDETERMINADO;Casa;Endereco Nao Informado;Pelotas RS;3;1;5;270
69000;Arco Iris;Loteamento/Condominio;Bairro Liberdade;Pelotas RS;;0;0;
285000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;1;2;64
106000;TRES VENDAS;Terreno Padrao;;Pelotas RS;;0;0;
960000;Las Acacias;Casa;;Pelotas RS;3;2;2;180
149000;CENTRO;Terreno Padrao;Antero Leivas;Pelotas RS;;0;0;
117000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;1;0;0;50
235000;AREAL;Apartamento;R Elgar Carlos Hadler;Pelotas RS;3;1;0;83
1200000;CENTRO;Apartamento;Goncalves Chaves;Pelotas RS;3;1;2;300
250000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;65
150000;LARANJAL;Casa;;Pelotas RS;2;0;2;63
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
230000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;75
390000;CENTRO;Casa;Rafael Pinto Bandeira;Pelotas RS;3;0;1;225
170000;Santa Terezinha;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;55
155000;LARANJAL;Terreno Padrao;;Pelotas RS;;0;0;
266000;FRAGATA;Casa;Endereco Nao Informado;Pelotas RS;3;1;1;68
266000;CENTRO;Apartamento;Marechal Deodoro da Fonseca;Pelotas RS;2;0;0;78
170000;AREAL;Apartamento;Ferreira Viana;Pelotas RS;2;0;0;42
360000;CENTRO;Apartamento;Rua Barao de Azevedo Machado;Pelotas RS;2;0;1;110
620000;Zona Norte;Apartamento;Dom Joaquim Ferreira de Mello;Pelotas RS;3;1;1;120
371000;LARANJAL;Casa;;Pelotas RS;3;1;3;220
175000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;44
630000;CENTRO;Apartamento;;Pelotas RS;3;1;2;130
635000;AREAL;Casa;;Pelotas RS;3;2;2;183
95000;CENTRO;Loja/Salao;Rua Bento Martins;Pelotas RS;;0;0;30
240000;CENTRO;Casa;;Pelotas RS;3;0;2;156
680000;LARANJAL;Casa;Endereco Nao Informado;Pelotas RS;3;0;2;280
298000;CENTRO;Apartamento;;Pelotas RS;3;1;1;114
120000;CENTRO;Conjunto Comercial/Sala;Rua Anchieta;Pelotas RS;;0;0;35
350000;CENTRO;Casa;Juscelino Kubitschek de Oliveira;Pelotas RS;2;0;1;
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
550000;CENTRO;Casa;;Pelotas RS;3;1;0;650
155000;TRES VENDAS;Apartamento;Rua Marcio Dias;Pelotas RS;2;0;1;46
730000;LARANJAL;Casa de Condominio;Avenida Adolfo Fetter;Pelotas RS;3;1;2;150
145000;Balneario dos Prazeres;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;79
580000;CENTRO;Casa;Rua Gal Osorio;Pelotas RS;2;1;0;93
180000;FRAGATA;Casa;Endereco Nao Informado;Pelotas RS;2;0;1;62
586000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;3;1;1;195
320000;LARANJAL;Casa;;Pelotas RS;4;0;2;174
425000;AREAL;Casa;;Pelotas RS;2;0;0;160
305954;TRES VENDAS;Casa de Condominio;R 1;Pelotas RS;2;0;1;94
186000;CENTRO;Apartamento;Rua Alvaro Chaves;Pelotas RS;1;0;1;42
320000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;88
800000;TRES VENDAS;Casa;Rua Leopoldo Broad;Pelotas RS;3;1;3;380
142900;FRAGATA;Apartamento;Avenida Theodoro Muller;Pelotas RS;2;0;1;45
635000;LARANJAL;Casa;;Pelotas RS;3;1;0;170
169000;AREAL;Casa de Condominio;Rubens Avila Rodrigues;Pelotas RS;2;0;1;44
900000;RECANTO DE PORTUGAL;Casa;Endereco Nao Informado;Pelotas RS;4;3;12;450
255000;CENTRO;Terreno Padrao;Rua Jose do Patrocinio;Pelotas RS;;0;0;
370000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;3;1;1;139
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
380000;Santa Terezinha;Casa;Rua Barao de Tramandahy;Pelotas RS;3;1;0;130
1600000;TRES VENDAS;Terreno Padrao;Leopoldo Brod;Pelotas RS;;0;0;26000
426000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;157
700000;CENTRO;Apartamento;General Argolo;Pelotas RS;3;1;1;168
370000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;1;1;67
532000;LARANJAL;Casa;Endereco Nao Informado;Pelotas RS;3;1;2;152
285000;AREAL;Casa;;Pelotas RS;3;1;1;72
245000;CENTRO;Apartamento;Barao de Santa Tecla;Pelotas RS;2;0;0;
127900;FRAGATA;Apartamento;Rua Prof Paulo Zanotta da Cruz;Pelotas RS;1;0;1;43
30000;Santa Terezinha;Box/Garagem;Endereco Nao Informado;Pelotas RS;;0;1;12
270000;TRES VENDAS;Casa;Olegario Mariano;Pelotas RS;2;2;1;51
310000;CENTRO;Apartamento;;Pelotas RS;3;0;1;80
220000;TRES VENDAS;Apartamento;Avenida Fernando Osorio;Pelotas RS;2;0;0;60
220000;TRES VENDAS;Casa de Condominio;Rua Olegario Mariano;Pelotas RS;2;2;1;67
180000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;2;0;1;40
200000;FRAGATA;Casa;Endereco Nao Informado;Pelotas RS;3;0;1;108
308000;TRES VENDAS;Casa;Sao Jorge;Pelotas RS;2;0;1;190
185000;FRAGATA;Apartamento;;Pelotas RS;2;0;1;65
900000;CENTRO;Casa;Goncalves Chaves;Pelotas RS;3;0;1;349
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
250000;CENTRO;Apartamento;Rua Jose do Patrocinio;Pelotas RS;2;0;1;74
350000;CENTRO;Casa;;Pelotas RS;3;1;1;155
500000;CENTRO;Casa;Rua Andrade Neves;Pelotas RS;4;1;2;197
636000;CENTRO;Apartamento;;Pelotas RS;3;1;3;260
234000;CENTRO;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;210
380000;AREAL;Casa;Rua Barros de Cassal;Pelotas RS;3;1;1;148
220000;TRES VENDAS;Casa de Condominio;Rua Olegario Mariano;Pelotas RS;2;2;1;66
280000;CENTRO;Apartamento;;Pelotas RS;2;0;1;95
320000;TRES VENDAS;Casa;R Dr Carlos Camorali;Pelotas RS;2;0;2;81
1350000;AREAL;Casa;;Pelotas RS;5;4;2;315
238500;FRAGATA;Casa;Rua Gal Joao Nunes da Silva Tavares;Pelotas RS;2;0;3;504
330000;CENTRO;Casa;;Pelotas RS;3;0;1;144
266000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;63
590000;AREAL;Casa;;Pelotas RS;5;1;2;255
320000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;3;0;0;110
145000;CENTRO;Apartamento;;Pelotas RS;2;0;1;50
200000;CENTRO;Apartamento;Avenida Fernando Osorio;Pelotas RS;2;0;1;60
335000;CENTRO;Casa;Rua Eng Hugo Veiga;Pelotas RS;2;0;1;127
780000;TRES VENDAS;Casa;Endereco Nao Informado;Pelotas RS;3;0;1;300
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
700000;CENTRO;Loja/Salao;;Pelotas RS;;0;0;193
195000;CENTRO;Apartamento;Rua Gomes Carneiro;Pelotas RS;2;0;1;62
560000;AREAL;Apartamento;Rua Felipe dos Santos;Pelotas RS;3;1;2;140
540000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;1;1;155
95000;Simoes Lopes;Terreno Padrao;;Pelotas RS;;0;0;
424000;RECANTO DE PORTUGAL;Casa;Rua Cidade de Barcelos;Pelotas RS;3;1;2;120
1150000;FRAGATA;Terreno Padrao;Avenida Duque de Caxias;Pelotas RS;;0;0;
235000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;105
1100000;FRAGATA;Apartamento;;Pelotas RS;11;0;0;800
190000;TRES VENDAS;Casa;;Pelotas RS;2;0;1;70
570000;Zona Norte;Apartamento;Avenida Dom Joaquim;Pelotas RS;3;1;1;100
95400;INDETERMINADO;Sitio;Rua Principal Sn;Pelotas RS;2;0;0;8000
170000;TRES VENDAS;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;300
169000;CENTRO;Terreno Padrao;;Pelotas RS;;0;0;
330000;LARANJAL;Casa;Avenida Arthur Augusto Assumpcao;Pelotas RS;2;0;2;209
200000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;1;0;0;45
220000;TRES VENDAS;Casa;Rua Raul Pompeia;Pelotas RS;2;0;0;88
650000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;5;1;2;313
140000;CENTRO;Apartamento;Rua Pinto Martins;Pelotas RS;2;0;0;38
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
595000;CENTRO;Apartamento;;Pelotas RS;5;1;0;470
290000;CENTRO;Casa;Barao de Santa Tecla;Pelotas RS;3;0;0;240
220000;Navegantes;Casa;;Pelotas RS;2;0;1;85
234000;FRAGATA;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;48
265000;AREAL;Casa;;Pelotas RS;3;1;1;210
550000;CENTRO;Predio Inteiro;;Pelotas RS;;0;0;136
270000;LARANJAL;Casa;Avenida Guanabara;Pelotas RS;3;1;1;150
530000;CENTRO;Apartamento;;Pelotas RS;2;0;0;110
2600000;VL JD EUROPA;Apartamento;;Pelotas RS;3;3;3;185
220000;TRES VENDAS;Casa;Rua Dr Rocha Jr;Pelotas RS;4;1;1;110
1450000;CENTRO;Casa;Rua Goncalves Chaves;Pelotas RS;5;2;4;386
140000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;45
425000;TRES VENDAS;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;34000
265000;CENTRO;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;115
340000;AREAL;Apartamento;Avenida Ferreira Viana;Pelotas RS;3;1;1;69
180000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;1;0;0;38
260000;CENTRO;Casa;Hugo Veiga;Pelotas RS;2;2;0;194
375000;TRES VENDAS;Casa;Acores;Pelotas RS;4;0;3;116
62000;TRES VENDAS;Terreno Padrao;;Pelotas RS;;0;0;
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
224000;LARANJAL;Terreno Padrao;Endereco Nao Informado;Pelotas RS;;0;0;378
244000;Fatima;Casa;Endereco Nao Informado;Pelotas RS;3;1;1;90
125000;LARANJAL;Terreno Padrao;Cidade de Santarem;Pelotas RS;;0;0;320
220000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;78
213000;AREAL;Casa;Endereco Nao Informado;Pelotas RS;2;0;0;66
145000;AREAL;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;0;36
530000;CENTRO;Apartamento;Santos Dumont;Pelotas RS;3;1;1;139
1200000;CENTRO;Terreno Padrao;General Argolo;Pelotas RS;;0;0;
630000;Vila Mariana;Casa;Rio Grande do Sul;Pelotas RS;2;1;2;180
110000;LARANJAL;Terreno Padrao;Rua Cacapava do Sul;Pelotas RS;;0;0;
1378000;CENTRO;Terreno Padrao;;Pelotas RS;;0;0;1876
280000;CENTRO;Apartamento;Endereco Nao Informado;Pelotas RS;2;0;1;85
46000;FRAGATA;Conjunto Comercial/Sala;Duque Caxias De;Pelotas RS;;0;0;20
425000;CENTRO;Apartamento;Rua Prof Dr Araujo;Pelotas RS;3;0;1;139
635000;CENTRO;Terreno Padrao;Rua Jose do Patrocinio;Pelotas RS;;0;0;
747452;CENTRO;Apartamento;;Pelotas RS;3;3;1;179
350000;CENTRO;Apartamento;Rua Barao de Santa Tecla;Pelotas RS;3;1;1;120
185000;CENTRO;Terreno Padrao;Rua Jose do Patrocinio;Pelotas RS;;0;0;
330000;TRES VENDAS;Apartamento;Avenida Fernando Osorio;Pelotas RS;3;0;2;108
211000;CENTRO;Loft em Obras;Rua 15 de Novembro;Pelotas RS;1;0;1;44
795000;AREAL;Casa;Rua Dr Barata Ribeiro;Pelotas RS;4;1;2;300
122000;AREAL;Apartamento;Rua Barao de Cotegipe;Pelotas RS;2;0;1;44
150000;CENTRO;Terreno Padrao;Conde de Porto Alegre;Pelotas RS;;0;0;
370000;LARANJAL;Casa;Endereco Nao Informado;Pelotas RS;3;1;0;130
